"","date","euro","chf","gbp"
"670",2002-08-30,0.9833,1.4907,1.5527
"671",2002-09-02,0.9821,1.4984,1.5487
"672",2002-09-03,0.991,1.483,1.5587
"673",2002-09-04,0.9947,1.4755,1.5629
"674",2002-09-05,0.9975,1.4637,1.5698
"675",2002-09-06,0.9918,1.4723,1.5676
"676",2002-09-09,0.9794,1.4874,1.5597
"677",2002-09-10,0.976,1.4983,1.5518
"678",2002-09-11,0.9749,NA,1.556
"679",2002-09-12,0.9757,1.5023,1.5535
"680",2002-09-13,0.981,1.4955,1.5618
"681",2002-09-16,0.9683,1.5169,1.5418
"682",2002-09-17,0.9649,1.5264,1.5306
"683",2002-09-18,0.9725,1.509,1.5384
"684",2002-09-19,0.9814,1.4962,1.5527
"685",2002-09-20,0.979,1.4923,1.5496
"686",2002-09-23,0.9831,1.4858,1.557
"687",2002-09-24,0.9828,1.4983,1.5541
"688",2002-09-25,0.9771,1.4974,1.5585
"689",2002-09-26,0.9796,1.4952,1.5608
"690",2002-09-27,0.9779,1.4998,1.5553
"691",2002-09-30,0.986,1.4832,1.5637
"692",2002-10-01,0.9861,1.477,1.5729
"693",2002-10-02,0.9835,1.4875,1.5655
"694",2002-10-03,0.989,NA,1.57
"695",2002-10-04,0.9865,1.4826,1.5681
"696",2002-10-07,0.9808,1.494,1.5629
"697",2002-10-08,0.98,1.4966,1.5648
"698",2002-10-09,0.9814,1.4948,1.5523
"699",2002-10-10,0.9875,1.4785,1.5643
"700",2002-10-11,0.9857,1.4844,1.562
"701",2002-10-15,0.981,1.4924,1.554
"702",2002-10-16,0.9823,1.4972,1.5546
"703",2002-10-17,0.9763,1.5048,1.5541
"704",2002-10-18,0.9735,1.5099,1.5475
"705",2002-10-21,0.9748,1.5075,1.5476
"706",2002-10-22,0.9768,1.5077,1.5455
"707",2002-10-23,0.9775,1.5025,1.5464
"708",2002-10-24,0.9738,1.5069,1.5457
"709",2002-10-25,0.9763,1.5024,1.5529
"710",2002-10-28,0.9745,1.506,1.5476
"711",2002-10-29,0.982,1.4868,1.559
"712",2002-10-30,0.9825,1.4898,1.5569
"713",2002-10-31,0.9864,1.4837,1.56
"714",2002-11-01,0.9974,1.4697,1.5632
"715",2002-11-04,0.9944,1.4724,1.5567
"716",2002-11-05,1.0024,1.4593,1.5635
"717",2002-11-06,0.9955,1.4704,1.5577
"718",2002-11-07,1.0013,1.4613,1.5659
"719",2002-11-08,1.0107,1.4474,1.5853
"720",2002-11-11,1.0126,1.4407,1.5958
"721",2002-11-12,1.0081,NA,1.5903
"722",2002-11-13,1.0068,1.4533,1.5874
"723",2002-11-14,1.0095,1.4553,1.5871
"724",2002-11-15,1.0029,1.4639,1.57504
"725",2002-11-18,1.0065,1.4549,1.5809
"726",2002-11-19,1.0125,1.4489,1.5897
"727",2002-11-20,1.0019,1.4656,1.5727
"728",2002-11-21,1.0034,1.4655,1.5745
"729",2002-11-22,1.0024,1.4686,1.5813
"730",2002-11-25,0.9905,1.4889,1.5669
"731",2002-11-26,0.991,1.4848,1.5631
"732",2002-11-27,0.9927,1.487,1.5504
"733",2002-11-29,0.9927,1.486,1.552
"734",2002-12-02,0.9871,1.4942,1.5475
"735",2002-12-03,0.9967,1.4763,1.565
"736",2002-12-04,1.0018,1.4695,1.5733
"737",2002-12-05,0.9991,1.4732,1.5698
"738",2002-12-06,1.0006,1.4708,1.569
"739",2002-12-09,1.0093,1.4595,1.5782
"740",2002-12-10,1.0111,1.4552,1.5788
"741",2002-12-11,1.0067,1.4625,1.572
"742",2002-12-12,1.0156,1.4562,1.5786
"743",2002-12-13,1.0221,1.4432,1.5871
"744",2002-12-16,1.0212,1.4455,1.5889
"745",2002-12-17,1.0307,1.4276,1.5991
"746",2002-12-18,1.024,1.4315,1.5982
"747",2002-12-19,1.0273,1.4239,1.6048
"748",2002-12-20,1.0255,1.4256,1.603
"749",2002-12-23,1.0282,1.4153,1.599
"750",2002-12-24,1.0296,1.4131,1.5904
"751",2002-12-27,1.0376,NA,1.5997
"752",2002-12-30,1.0422,1.3941,1.6019
"753",2002-12-31,1.0487,1.3868,1.6118
"754",2003-01-02,1.0446,NA,1.6075
"755",2003-01-03,1.0392,1.4024,1.5947
"756",2003-01-06,1.0488,1.3887,1.6132
"757",2003-01-07,1.0425,1.4012,1.6035
"758",2003-01-08,1.0377,1.4016,1.6016
"759",2003-01-09,1.0507,1.3881,1.6093
"760",2003-01-10,1.0503,1.3868,1.6085
"761",2003-01-13,1.0549,1.386,1.6042
"762",2003-01-14,1.0577,1.3839,1.6055
"763",2003-01-15,1.0526,1.3899,1.5984
"764",2003-01-16,1.0564,NA,1.6043
"765",2003-01-17,1.0652,1.3713,1.6162
"766",2003-01-20,1.0653,1.3706,1.6066
"767",2003-01-21,1.0653,1.3723,1.6067
"768",2003-01-22,1.0718,1.3672,1.6102
"769",2003-01-23,1.0757,1.3616,1.6216
"770",2003-01-24,1.0784,1.3613,1.6304
"771",2003-01-27,1.087,1.3484,1.638
"772",2003-01-28,1.0808,1.361,1.6377
"773",2003-01-29,1.0868,1.3516,1.6469
"774",2003-01-30,1.0748,NA,1.6435
"775",2003-01-31,1.0816,1.3573,1.6509
"776",2003-02-03,1.0729,1.3678,1.6382
"777",2003-02-04,1.0822,1.3582,1.6452
"778",2003-02-05,1.091,1.3424,1.6515
"779",2003-02-06,1.0813,1.3575,1.6465
"780",2003-02-07,1.0789,1.3621,1.626
"781",2003-02-10,1.0808,1.3561,1.6339
"782",2003-02-11,1.0706,1.3731,1.6193
"783",2003-02-12,1.0731,1.3658,1.6182
"784",2003-02-13,1.0758,1.3641,1.6205
"785",2003-02-14,1.0793,1.361,1.6165
"786",2003-02-17,1.0716,1.3752,1.5988
"787",2003-02-18,1.0714,1.3726,1.5957
"788",2003-02-19,1.0717,1.3737,1.5933
"789",2003-02-20,1.0763,1.365,1.597
"790",2003-02-21,1.0838,1.3545,1.5963
"791",2003-02-24,1.0721,1.3655,1.578
"792",2003-02-25,1.0774,1.3564,1.5772
"793",2003-02-26,1.0753,NA,1.576
"794",2003-02-27,1.0822,1.3522,1.5836
"795",2003-02-28,1.0782,1.3555,1.5828
"796",2003-03-03,1.08,NA,1.5753
"797",2003-03-04,1.0919,1.3378,1.5814
"798",2003-03-05,1.0966,1.3287,1.5936
"799",2003-03-06,1.0963,1.3335,1.603
"800",2003-03-07,1.1039,NA,1.6063
"801",2003-03-10,1.1042,1.3307,1.5978
"802",2003-03-11,1.108,1.326,1.6013
"803",2003-03-12,1.1028,1.3298,1.6132
"804",2003-03-13,1.0864,1.349,1.6064
"805",2003-03-14,1.0775,1.363,1.594
"806",2003-03-17,1.0801,1.3593,1.5802
"807",2003-03-18,1.0586,1.3917,1.5641
"808",2003-03-19,1.057,1.3862,1.5552
"809",2003-03-20,1.0592,1.3851,1.5667
"810",2003-03-21,1.0572,1.3949,1.5653
"811",2003-03-24,1.0634,1.3866,1.573
"812",2003-03-25,1.0691,1.3762,1.5766
"813",2003-03-26,1.0667,1.3855,1.5706
"814",2003-03-27,1.0723,1.3798,1.5732
"815",2003-03-28,1.073,1.3769,1.5642
"816",2003-03-31,1.0895,1.3537,1.5797
"817",2003-04-01,1.0891,1.3566,1.5762
"818",2003-04-02,1.083,1.3683,1.5737
"819",2003-04-03,1.0702,1.388,1.5628
"820",2003-04-04,1.072,1.3869,1.5655
"821",2003-04-07,1.0582,1.4054,1.5505
"822",2003-04-08,1.066,1.3919,1.5517
"823",2003-04-09,1.0742,1.3833,1.5553
"824",2003-04-10,1.0805,1.3837,1.5632
"825",2003-04-11,1.0735,1.3962,1.5699
"826",2003-04-14,1.0737,1.3923,1.5736
"827",2003-04-15,1.0784,1.394,1.5719
"828",2003-04-16,1.0836,1.3848,1.5752
"829",2003-04-17,1.092,1.3751,1.5769
"830",2003-04-22,1.0971,1.371,1.5766
"831",2003-04-23,1.0944,1.3777,1.5784
"832",2003-04-24,1.1008,1.367,1.5918
"833",2003-04-25,1.0973,NA,1.5881
"834",2003-04-28,1.1025,1.3617,1.596
"835",2003-04-29,1.0956,1.3747,1.5913
"836",2003-04-30,1.1131,1.3601,1.5961
"837",2003-05-02,1.1239,1.3408,1.6072
"838",2003-05-05,1.1218,1.3479,1.6062
"839",2003-05-06,1.1344,1.337,1.609
"840",2003-05-07,1.1427,1.3285,1.6075
"841",2003-05-08,1.1435,1.3256,1.5996
"842",2003-05-09,1.1466,NA,1.6031
"843",2003-05-12,1.1597,1.3066,1.6136
"844",2003-05-13,1.1518,1.316,1.6074
"845",2003-05-14,1.1499,1.3172,1.6137
"846",2003-05-15,1.1458,1.3167,1.6198
"847",2003-05-16,1.1492,1.3167,1.6215
"848",2003-05-19,1.1652,1.2942,1.6349
"849",2003-05-20,1.1644,1.298,1.6327
"850",2003-05-21,1.1689,1.2874,1.6436
"851",2003-05-22,1.172,1.2922,1.6334
"852",2003-05-23,1.179,1.2896,1.6396
"853",2003-05-26,1.1813,1.2915,1.6384
"854",2003-05-27,1.1901,NA,1.6442
"855",2003-05-28,1.1738,1.2985,1.634
"856",2003-05-29,1.1756,NA,1.6421
"857",2003-05-30,1.1822,1.291,1.6476
"858",2003-06-02,1.1672,1.3068,1.63
"859",2003-06-03,1.1723,1.3088,1.635
"860",2003-06-04,1.1691,1.3136,1.6327
"861",2003-06-05,1.1775,1.3207,1.639
"862",2003-06-06,1.1813,1.3064,1.665
"863",2003-06-09,1.1726,NA,1.6514
"864",2003-06-10,1.1699,1.3159,1.6515
"865",2003-06-11,1.1748,1.3086,1.6638
"866",2003-06-12,1.1734,1.309,1.6735
"867",2003-06-13,1.1751,1.3152,1.6694
"868",2003-06-16,1.1854,1.2989,1.6834
"869",2003-06-17,1.1797,1.306,1.6803
"870",2003-06-18,1.1699,1.3176,1.68
"871",2003-06-19,1.1655,1.3368,1.6732
"872",2003-06-20,1.1655,1.3207,1.6742
"873",2003-06-23,1.1539,1.3288,1.6579
"874",2003-06-24,1.1565,1.3237,1.6685
"875",2003-06-25,1.1551,1.3284,1.6718
"876",2003-06-26,1.1432,1.3434,1.667
"877",2003-06-27,1.1413,1.354,1.6551
"878",2003-06-30,1.1427,1.3581,1.6501
"879",2003-07-01,1.1543,1.3484,1.658
"880",2003-07-02,1.1535,1.3446,1.6637
"881",2003-07-03,1.1457,1.3538,1.6625
"882",2003-07-04,1.1466,1.351,1.6685
"883",2003-07-07,1.136,1.3676,1.6528
"884",2003-07-08,1.1326,1.3761,1.6362
"885",2003-07-09,1.1355,NA,1.6335
"886",2003-07-10,1.1342,1.367,1.6375
"887",2003-07-11,1.1315,1.3678,1.636
"888",2003-07-14,1.1299,1.3732,1.6248
"889",2003-07-15,1.1319,1.3687,1.6119
"890",2003-07-16,1.1138,1.3898,1.5912
"891",2003-07-17,1.1231,1.3684,1.5957
"892",2003-07-18,1.1205,1.3729,1.5926
"893",2003-07-21,1.1284,NA,1.5909
"894",2003-07-22,1.1343,1.3579,1.6023
"895",2003-07-23,1.1401,1.355,1.6036
"896",2003-07-24,1.1467,1.3473,1.6141
"897",2003-07-25,1.1477,1.3477,1.6173
"898",2003-07-28,1.1489,1.3515,1.6223
"899",2003-07-29,1.1462,1.3492,1.6255
"900",2003-07-30,1.142,1.3538,1.6237
"901",2003-07-31,1.1318,1.369,1.6106
"902",2003-08-01,1.1169,NA,1.6028
"903",2003-08-04,1.1307,1.3577,1.6118
"904",2003-08-05,1.1333,1.353,1.6104
"905",2003-08-06,1.1392,1.3477,1.6145
"906",2003-08-07,1.1353,1.3537,1.6071
"907",2003-08-08,1.1326,1.3555,1.6128
"908",2003-08-11,1.1295,1.3652,1.5994
"909",2003-08-12,1.1312,1.3631,1.6035
"910",2003-08-13,1.1277,NA,1.6046
"911",2003-08-14,1.127,1.3719,1.6078
"912",2003-08-15,1.1247,NA,1.6011
"913",2003-08-18,1.1188,1.3819,1.5917
"914",2003-08-19,1.1065,1.3965,1.5864
"915",2003-08-20,1.1109,1.3931,1.5901
"916",2003-08-21,1.1009,1.4031,1.5834
"917",2003-08-22,1.0894,1.4138,1.5761
"918",2003-08-25,1.0888,1.4139,1.5729
"919",2003-08-26,1.0816,1.4234,1.5639
"920",2003-08-27,1.0907,1.4103,1.5705
"921",2003-08-28,1.0828,1.4229,1.5657
"922",2003-08-29,1.0927,1.409,1.58
"923",2003-09-01,1.0965,1.3995,1.5715
"924",2003-09-02,1.0849,1.414,1.5678
"925",2003-09-03,1.0783,1.4206,1.5639
"926",2003-09-04,1.0818,1.4208,1.5728
"927",2003-09-05,1.0923,1.4082,1.5825
"928",2003-09-08,1.1071,1.3868,1.5888
"929",2003-09-09,1.1135,1.3869,1.5838
"930",2003-09-10,1.1172,1.3822,1.5905
"931",2003-09-11,1.1217,NA,1.594
"932",2003-09-12,1.1172,1.3947,1.5919
"933",2003-09-15,1.1281,1.382,1.6028
"934",2003-09-16,1.1235,1.3887,1.5927
"935",2003-09-17,1.1212,NA,1.5989
"936",2003-09-18,1.129,1.3817,1.6153
"937",2003-09-19,1.1312,1.3819,1.6245
"938",2003-09-22,1.1468,1.3537,1.6473
"939",2003-09-23,1.1464,1.3529,1.6543
"940",2003-09-24,1.1466,1.3541,1.6551
"941",2003-09-25,1.1493,1.3492,1.6577
"942",2003-09-26,1.1487,1.3445,1.6606
"943",2003-09-29,1.1413,1.3515,1.6479
"944",2003-09-30,1.1652,1.3155,1.6736
"945",2003-10-01,1.1671,1.3185,1.6581
"946",2003-10-02,1.1692,1.3198,1.6641
"947",2003-10-03,1.1686,1.3205,1.6699
"948",2003-10-06,1.1579,1.3365,1.665
"949",2003-10-07,1.1768,1.3163,1.674
"950",2003-10-08,1.1781,1.3127,1.6607
"951",2003-10-09,1.1788,1.3138,1.6642
"952",2003-10-10,1.1788,1.3143,1.6643
"953",2003-10-13,1.1688,1.3252,1.6587
"954",2003-10-14,1.1634,1.3281,1.6606
"955",2003-10-15,1.1669,1.3224,1.671
"956",2003-10-16,1.1615,1.3322,1.6724
"957",2003-10-17,1.1579,1.336,1.6727
"958",2003-10-20,1.1629,1.331,1.6765
"959",2003-10-21,1.1623,NA,1.6715
"960",2003-10-22,1.1694,1.331,1.6806
"961",2003-10-23,1.1786,1.3125,1.691
"962",2003-10-24,1.1781,NA,1.6941
"963",2003-10-27,1.1748,1.3148,1.6947
"964",2003-10-28,1.1673,1.3278,1.6906
"965",2003-10-29,1.1684,1.3246,1.7044
"966",2003-10-30,1.1736,1.3242,1.704
"967",2003-10-31,1.1622,1.3324,1.6916
"968",2003-11-03,1.1589,1.338,1.6965
"969",2003-11-04,1.1468,1.361,1.6763
"970",2003-11-05,1.1473,1.3661,1.6757
"971",2003-11-06,1.1449,1.3676,1.6732
"972",2003-11-07,1.1424,1.3725,1.6645
"973",2003-11-10,1.1483,1.3708,1.6711
"974",2003-11-11,1.1497,1.364,1.6675
"975",2003-11-12,1.16,1.3505,1.6726
"976",2003-11-13,1.168,1.3448,1.6831
"977",2003-11-14,1.1765,1.3308,1.6902
"978",2003-11-17,1.1802,1.3195,1.6906
"979",2003-11-18,1.1778,1.3257,1.6881
"980",2003-11-19,1.191,1.3027,1.698
"981",2003-11-20,1.1909,1.3002,1.7036
"982",2003-11-21,1.1899,1.3023,1.7024
"983",2003-11-24,1.1823,1.3135,1.6962
"984",2003-11-25,1.1766,1.3195,1.6974
"985",2003-11-26,1.1828,1.3109,1.6988
"986",2003-11-27,1.1902,1.2999,1.7134
"987",2003-11-28,1.1994,1.29,1.7203
"988",2003-12-01,1.2019,1.2903,1.7249
"989",2003-12-02,1.1975,1.3036,1.7188
"990",2003-12-03,1.2102,1.2839,1.73
"991",2003-12-04,1.2074,1.2916,1.7242
"992",2003-12-05,1.2087,1.2905,1.7217
"993",2003-12-08,1.2218,1.2692,1.7346
"994",2003-12-09,1.2258,1.2612,1.7425
"995",2003-12-10,1.2239,1.2647,1.744
"996",2003-12-11,1.2187,1.2765,1.7437
"997",2003-12-12,1.2254,1.2652,1.7476
"998",2003-12-15,1.223,1.2722,1.7415
"999",2003-12-16,1.2339,1.2581,1.746
"1000",2003-12-17,1.2337,1.2614,1.7506
"1001",2003-12-18,1.2403,1.2543,1.7679
"1002",2003-12-19,1.2418,1.2542,1.7679
"1003",2003-12-22,1.2434,1.2512,1.7641
"1004",2003-12-23,1.2392,1.259,1.7652
"1005",2003-12-24,1.2407,1.2568,1.7683
"1006",2003-12-29,1.2499,1.2489,1.7761
"1007",2003-12-30,1.2496,1.248,1.7759
"1008",2003-12-31,1.263,1.2369,1.7847
"1009",2004-01-02,1.2592,NA,1.7858
"1010",2004-01-05,1.2657,1.2302,1.7996
"1011",2004-01-06,1.2756,1.23,1.8209
"1012",2004-01-07,1.2679,1.2386,1.814
"1013",2004-01-08,1.2634,1.2468,1.8122
"1014",2004-01-09,1.2737,1.2286,1.8365
"1015",2004-01-12,1.2828,1.2172,1.8523
"1016",2004-01-13,1.2749,1.2275,1.845
"1017",2004-01-14,1.2692,1.231,1.836
"1018",2004-01-15,1.2635,1.238,1.8236
"1019",2004-01-16,1.2493,1.2535,1.8115
"1020",2004-01-19,1.2373,1.2706,1.7859
"1021",2004-01-20,1.2536,1.257,1.8078
"1022",2004-01-21,1.2607,1.243,1.8304
"1023",2004-01-22,1.271,1.2344,1.8438
"1024",2004-01-23,1.2692,1.2302,1.8476
"1025",2004-01-26,1.2575,1.2457,1.8279
"1026",2004-01-27,1.2517,1.2558,1.8066
"1027",2004-01-28,1.2563,1.2442,1.834
"1028",2004-01-29,1.2468,1.2501,1.8248
"1029",2004-01-30,1.2384,1.262,1.8108
"1030",2004-02-02,1.2461,1.2597,1.8222
"1031",2004-02-03,1.2585,1.2455,1.838
"1032",2004-02-04,1.2524,1.251,1.8378
"1033",2004-02-05,1.2583,1.2479,1.8324
"1034",2004-02-06,1.2529,1.254,1.8333
"1035",2004-02-09,1.2713,1.2327,1.8603
"1036",2004-02-10,1.2764,1.2288,1.8715
"1037",2004-02-11,1.268,1.2431,1.8702
"1038",2004-02-12,1.2802,1.2302,1.8924
"1039",2004-02-13,1.2816,1.2316,1.8919
"1040",2004-02-16,1.2741,NA,1.8845
"1041",2004-02-17,1.2858,1.2237,1.907
"1042",2004-02-18,1.2824,1.2255,1.9092
"1043",2004-02-19,1.2724,1.2421,1.8908
"1044",2004-02-20,1.2663,1.2464,1.876
"1045",2004-02-23,1.2576,1.2572,1.8586
"1046",2004-02-24,1.2595,1.2502,1.8749
"1047",2004-02-25,1.2629,1.2453,1.8925
"1048",2004-02-26,1.2444,1.2675,1.8566
"1049",2004-02-27,1.2418,1.2735,1.849
"1050",2004-03-01,1.2484,1.2643,1.8677
"1051",2004-03-02,1.2402,1.2783,1.8577
"1052",2004-03-03,1.2143,1.303,1.8321
"1053",2004-03-04,1.2147,NA,1.8326
"1054",2004-03-05,1.2192,1.2931,1.8193
"1055",2004-03-08,1.2356,1.2782,1.8529
"1056",2004-03-09,1.2361,1.2785,1.8404
"1057",2004-03-10,1.2299,1.2815,1.8195
"1058",2004-03-11,1.2256,1.2808,1.8024
"1059",2004-03-12,1.2235,1.2832,1.7959
"1060",2004-03-15,1.2278,1.2739,1.8053
"1061",2004-03-16,1.235,1.2693,1.8165
"1062",2004-03-17,1.2251,1.2794,1.8141
"1063",2004-03-18,1.2261,1.2745,1.8237
"1064",2004-03-19,1.2344,1.2623,1.8334
"1065",2004-03-22,1.2353,1.262,1.8446
"1066",2004-03-23,1.2276,1.2626,1.8434
"1067",2004-03-24,1.2196,1.2688,1.8388
"1068",2004-03-25,1.2132,1.2795,1.8016
"1069",2004-03-26,1.2173,1.2774,1.8193
"1070",2004-03-29,1.2118,1.286,1.8165
"1071",2004-03-30,1.2187,1.277,1.8258
"1072",2004-03-31,1.2224,1.2759,1.8344
"1073",2004-04-01,1.232,1.2645,1.8512
"1074",2004-04-02,1.2318,NA,1.8469
"1075",2004-04-05,1.2058,1.2945,1.8186
"1076",2004-04-06,1.209,1.2948,1.8348
"1077",2004-04-07,1.2101,1.2901,1.8353
"1078",2004-04-08,1.2096,1.28,1.838
"1079",2004-04-13,1.1975,1.2946,1.8253
"1080",2004-04-14,1.1924,1.301,1.8019
"1081",2004-04-15,1.1912,1.3003,1.7798
"1082",2004-04-16,1.1932,NA,1.7876
"1083",2004-04-19,1.2044,1.2858,1.8093
"1084",2004-04-20,1.1926,1.302,1.7952
"1085",2004-04-21,1.1836,1.3157,1.7679
"1086",2004-04-22,1.1873,1.3103,1.7653
"1087",2004-04-23,1.1885,1.3117,1.7773
"1088",2004-04-26,1.1851,1.315,1.7834
"1089",2004-04-27,1.1887,1.3033,1.7891
"1090",2004-04-28,1.1907,1.302,1.7852
"1091",2004-04-29,1.1826,1.3085,1.7584
"1092",2004-04-30,1.1947,1.2968,1.7732
"1093",2004-05-03,1.1953,1.2984,1.7723
"1094",2004-05-04,1.2061,1.287,1.7873
"1095",2004-05-05,1.2126,1.2732,1.7935
"1096",2004-05-06,1.2116,1.2777,1.7935
"1097",2004-05-07,1.2073,1.2839,1.7955
"1098",2004-05-10,1.1843,1.3038,1.7712
"1099",2004-05-11,1.1804,1.305,1.7549
"1100",2004-05-12,1.1857,1.3005,1.7706
"1101",2004-05-13,1.1823,1.2998,1.7641
"1102",2004-05-14,1.1802,1.3051,1.7497
"1103",2004-05-17,1.2023,1.2778,1.7678
"1104",2004-05-18,1.1983,1.2805,1.7644
"1105",2004-05-19,1.1989,1.2832,1.7822
"1106",2004-05-20,1.1922,NA,1.7719
"1107",2004-05-21,1.2031,1.2746,1.7928
"1108",2004-05-24,1.1968,1.2848,1.7897
"1109",2004-05-25,1.2063,1.2734,1.8054
"1110",2004-05-26,1.2106,1.2695,1.8176
"1111",2004-05-27,1.2165,1.2625,1.8264
"1112",2004-05-28,1.2246,1.2488,1.8347
"1113",2004-06-01,1.2231,NA,1.8376
"1114",2004-06-02,1.2276,NA,1.8455
"1115",2004-06-03,1.2226,1.25,1.8369
"1116",2004-06-04,1.2203,1.2517,1.8375
"1117",2004-06-07,1.2319,1.237,1.8397
"1118",2004-06-08,1.2294,1.2353,1.8422
"1119",2004-06-09,1.2157,1.2465,1.8349
"1120",2004-06-11,1.2006,1.2568,1.8185
"1121",2004-06-14,1.2001,1.2609,1.8089
"1122",2004-06-15,1.2051,NA,1.8148
"1123",2004-06-16,1.2058,1.2634,1.8257
"1124",2004-06-17,1.2045,1.2572,1.8369
"1125",2004-06-18,1.2042,1.2561,1.8333
"1126",2004-06-21,1.2112,1.2488,1.8351
"1127",2004-06-22,1.2091,1.253,1.8189
"1128",2004-06-23,1.2087,1.257,1.8153
"1129",2004-06-24,1.2122,1.249,1.8123
"1130",2004-06-25,1.2138,1.2482,1.8225
"1131",2004-06-28,1.2208,1.2512,1.8277
"1132",2004-06-29,1.2169,1.2575,1.8206
"1133",2004-06-30,1.2155,1.2538,1.8117
"1134",2004-07-01,1.2168,NA,1.8175
"1135",2004-07-02,1.2148,1.2512,1.8174
"1136",2004-07-05,1.2288,1.2352,1.8325
"1137",2004-07-06,1.2309,1.2367,1.8354
"1138",2004-07-07,1.2357,1.228,1.8524
"1139",2004-07-08,1.2348,1.229,1.8491
"1140",2004-07-09,1.2372,1.2247,1.8518
"1141",2004-07-12,1.2397,1.2233,1.8632
"1142",2004-07-13,1.2372,1.231,1.8586
"1143",2004-07-14,1.2381,1.2327,1.857
"1144",2004-07-15,1.2374,1.2357,1.8503
"1145",2004-07-16,1.2353,1.2373,1.8557
"1146",2004-07-19,1.2412,1.2308,1.8693
"1147",2004-07-20,1.2385,1.2354,1.8582
"1148",2004-07-21,1.2296,1.2491,1.841
"1149",2004-07-22,1.2268,1.2497,1.841
"1150",2004-07-23,1.2191,1.2564,1.8337
"1151",2004-07-26,1.2163,1.2608,1.8397
"1152",2004-07-27,1.2168,1.2624,1.8417
"1153",2004-07-28,1.2034,1.2781,1.8177
"1154",2004-07-29,1.2026,1.2792,1.813
"1155",2004-07-30,1.2039,1.2782,1.816
"1156",2004-08-02,1.2055,1.2713,1.8297
"1157",2004-08-03,1.2022,1.2807,1.8183
"1158",2004-08-04,1.1983,1.2818,1.8188
"1159",2004-08-05,1.2042,1.2754,1.8242
"1160",2004-08-06,1.2064,1.2768,1.8216
"1161",2004-08-09,1.2247,1.256,1.841
"1162",2004-08-10,1.2279,1.2537,1.8363
"1163",2004-08-11,1.2233,1.2611,1.8274
"1164",2004-08-12,1.2256,1.2554,1.8315
"1165",2004-08-13,1.2219,1.2581,1.8194
"1166",2004-08-16,1.2337,1.2426,1.8427
"1167",2004-08-17,1.2338,1.2458,1.8368
